﻿ID,Area,Longitude,Latitude,error_info
239,万柳地区_110108023000,116.272344,39.98298,No_SV_ID
240,万柳地区_110108023000,116.272363,39.982959,No_SV_ID
241,万柳地区_110108023000,116.272389,39.982929,No_SV_ID
242,万柳地区_110108023000,116.272363,39.982959,No_SV_ID
243,万柳地区_110108023000,116.272389,39.982929,No_SV_ID
244,万柳地区_110108023000,116.272707,39.982552,No_SV_ID
245,万柳地区_110108023000,116.272897,39.982339,No_SV_ID
246,万柳地区_110108023000,116.272577,39.982716,No_SV_ID
247,万柳地区_110108023000,116.27289,39.982336,No_SV_ID
276,万柳地区_110108023000,116.297009,39.990831,No_SV_ID
277,万柳地区_110108023000,116.297064,39.990382,No_SV_ID
278,万柳地区_110108023000,116.297118,39.989934,No_SV_ID
359,万柳地区_110108023000,116.273716,39.989213,No_SV_ID
360,万柳地区_110108023000,116.273283,39.98891,No_SV_ID
437,万柳地区_110108023000,116.279596,39.976763,No_SV_ID
438,万柳地区_110108023000,116.279307,39.976371,No_SV_ID
443,万柳地区_110108023000,116.279596,39.976763,No_SV_ID
444,万柳地区_110108023000,116.279457,39.977196,No_SV_ID
445,万柳地区_110108023000,116.279447,39.977646,No_SV_ID
446,万柳地区_110108023000,116.279437,39.978097,No_SV_ID
447,万柳地区_110108023000,116.279459,39.978546,No_SV_ID
448,万柳地区_110108023000,116.279501,39.978996,No_SV_ID
449,万柳地区_110108023000,116.279596,39.976763,No_SV_ID
453,万柳地区_110108023000,116.279601,39.981237,No_SV_ID
454,万柳地区_110108023000,116.279579,39.980788,No_SV_ID
457,万柳地区_110108023000,116.279924,39.976144,No_SV_ID
468,万柳地区_110108023000,116.280926,39.979319,No_SV_ID
469,万柳地区_110108023000,116.281001,39.979766,No_SV_ID
471,万柳地区_110108023000,116.281001,39.980284,No_SV_ID
472,万柳地区_110108023000,116.281086,39.980729,No_SV_ID
473,万柳地区_110108023000,116.281222,39.981166,No_SV_ID
475,万柳地区_110108023000,116.281023,39.97989,No_SV_ID
526,万柳地区_110108023000,116.286993,39.987714,No_SV_ID
545,万柳地区_110108023000,116.287039,39.987713,No_SV_ID
546,万柳地区_110108023000,116.287624,39.987695,No_SV_ID
547,万柳地区_110108023000,116.288208,39.987695,No_SV_ID
552,万柳地区_110108023000,116.288642,39.988375,No_SV_ID
553,万柳地区_110108023000,116.288622,39.987926,No_SV_ID
554,万柳地区_110108023000,116.290336,39.987502,No_SV_ID
555,万柳地区_110108023000,116.289784,39.987644,No_SV_ID
556,万柳地区_110108023000,116.2892,39.987652,No_SV_ID
557,万柳地区_110108023000,116.288641,39.987773,No_SV_ID
559,万柳地区_110108023000,116.292144,39.988846,0
570,万柳地区_110108023000,116.290775,39.987511,No_SV_ID
578,万柳地区_110108023000,116.29238,39.987593,No_SV_ID
579,万柳地区_110108023000,116.291801,39.987638,No_SV_ID
580,万柳地区_110108023000,116.291217,39.98762,No_SV_ID
581,万柳地区_110108023000,116.292203,39.986124,No_SV_ID
582,万柳地区_110108023000,116.291774,39.985817,No_SV_ID
589,万柳地区_110108023000,116.292204,39.986124,No_SV_ID
590,万柳地区_110108023000,116.292786,39.986163,No_SV_ID
595,万柳地区_110108023000,116.292772,39.986439,No_SV_ID
622,万柳地区_110108023000,116.232945,39.985202,No_SV_ID
623,万柳地区_110108023000,116.23348,39.985376,No_SV_ID
624,万柳地区_110108023000,116.23402,39.98555,No_SV_ID
625,万柳地区_110108023000,116.234559,39.985727,No_SV_ID
626,万柳地区_110108023000,116.235096,39.985906,No_SV_ID
627,万柳地区_110108023000,116.235632,39.986086,No_SV_ID
628,万柳地区_110108023000,116.235781,39.98638,No_SV_ID
629,万柳地区_110108023000,116.235538,39.98679,No_SV_ID
630,万柳地区_110108023000,116.235296,39.9872,No_SV_ID
631,万柳地区_110108023000,116.235056,39.987609,No_SV_ID
632,万柳地区_110108023000,116.235585,39.987795,No_SV_ID
633,万柳地区_110108023000,116.236147,39.987917,No_SV_ID
634,万柳地区_110108023000,116.236682,39.987908,No_SV_ID
635,万柳地区_110108023000,116.237093,39.987587,No_SV_ID
655,万柳地区_110108023000,116.237834,39.994681,No_SV_ID
656,万柳地区_110108023000,116.238113,39.995077,No_SV_ID
657,万柳地区_110108023000,116.238365,39.995481,No_SV_ID
658,万柳地区_110108023000,116.238503,39.995917,No_SV_ID
659,万柳地区_110108023000,116.238594,39.996363,No_SV_ID
660,万柳地区_110108023000,116.238706,39.996804,No_SV_ID
661,万柳地区_110108023000,116.238861,39.997238,No_SV_ID
662,万柳地区_110108023000,116.238929,39.997685,No_SV_ID
663,万柳地区_110108023000,116.238993,39.998133,No_SV_ID
664,万柳地区_110108023000,116.239157,39.998554,No_SV_ID
665,万柳地区_110108023000,116.239552,39.998882,No_SV_ID
666,万柳地区_110108023000,116.239643,39.999245,No_SV_ID
685,万柳地区_110108023000,116.245598,40.002833,No_SV_ID
708,万柳地区_110108023000,116.25744,40.003437,No_SV_ID
709,万柳地区_110108023000,116.257436,40.003888,No_SV_ID
718,万柳地区_110108023000,116.260681,40.004753,No_SV_ID
719,万柳地区_110108023000,116.260811,40.00503,No_SV_ID
720,万柳地区_110108023000,116.261353,40.004857,No_SV_ID
721,万柳地区_110108023000,116.261894,40.004685,No_SV_ID
753,万柳地区_110108023000,116.256751,39.993858,No_SV_ID
754,万柳地区_110108023000,116.256448,39.993472,No_SV_ID
755,万柳地区_110108023000,116.25619,39.993068,No_SV_ID
756,万柳地区_110108023000,116.255814,39.992724,No_SV_ID
757,万柳地区_110108023000,116.255546,39.992323,No_SV_ID
758,万柳地区_110108023000,116.255291,39.991918,No_SV_ID
759,万柳地区_110108023000,116.255031,39.991519,No_SV_ID
760,万柳地区_110108023000,116.254739,39.991517,No_SV_ID
761,万柳地区_110108023000,116.254463,39.991914,No_SV_ID
762,万柳地区_110108023000,116.254237,39.992329,No_SV_ID
763,万柳地区_110108023000,116.254116,39.992769,No_SV_ID
764,万柳地区_110108023000,116.253997,39.99321,No_SV_ID
765,万柳地区_110108023000,116.253845,39.993645,No_SV_ID
766,万柳地区_110108023000,116.253745,39.994087,No_SV_ID
773,万柳地区_110108023000,116.250568,39.994513,No_SV_ID
774,万柳地区_110108023000,116.250303,39.994112,No_SV_ID
775,万柳地区_110108023000,116.250085,39.993694,No_SV_ID
776,万柳地区_110108023000,116.249816,39.993298,No_SV_ID
781,万柳地区_110108023000,116.248502,39.991765,No_SV_ID
782,万柳地区_110108023000,116.248516,39.991315,No_SV_ID
783,万柳地区_110108023000,116.248531,39.990865,No_SV_ID
784,万柳地区_110108023000,116.248545,39.990414,No_SV_ID
785,万柳地区_110108023000,116.248559,39.989964,No_SV_ID
786,万柳地区_110108023000,116.248573,39.989514,No_SV_ID
787,万柳地区_110108023000,116.248076,39.989433,No_SV_ID
788,万柳地区_110108023000,116.247491,39.989417,No_SV_ID
789,万柳地区_110108023000,116.246906,39.989401,No_SV_ID
790,万柳地区_110108023000,116.24632,39.989385,No_SV_ID
791,万柳地区_110108023000,116.246313,39.98976,No_SV_ID
792,万柳地区_110108023000,116.246442,39.990199,No_SV_ID
793,万柳地区_110108023000,116.246514,39.990646,No_SV_ID
794,万柳地区_110108023000,116.246552,39.991095,No_SV_ID
795,万柳地区_110108023000,116.246582,39.991505,No_SV_ID
799,万柳地区_110108023000,116.244562,39.991034,No_SV_ID
800,万柳地区_110108023000,116.244186,39.990689,No_SV_ID
801,万柳地区_110108023000,116.243811,39.990343,No_SV_ID
802,万柳地区_110108023000,116.243909,39.989919,No_SV_ID
803,万柳地区_110108023000,116.244068,39.989486,No_SV_ID
804,万柳地区_110108023000,116.244227,39.989052,No_SV_ID
820,万柳地区_110108023000,116.23759,39.986267,No_SV_ID
821,万柳地区_110108023000,116.237773,39.985881,No_SV_ID
822,万柳地区_110108023000,116.237869,39.985437,No_SV_ID
823,万柳地区_110108023000,116.238111,39.985028,No_SV_ID
824,万柳地区_110108023000,116.23833,39.98461,No_SV_ID
825,万柳地区_110108023000,116.238526,39.984186,No_SV_ID
833,万柳地区_110108023000,116.234898,39.982436,No_SV_ID
834,万柳地区_110108023000,116.234349,39.982281,No_SV_ID
