﻿ID,Area,Longitude,Latitude,error_info
245,三间房地区_110105034000,116.551477,39.912834,No_SV_ID
246,三间房地区_110105034000,116.551913,39.913132,No_SV_ID
247,三间房地区_110105034000,116.552447,39.913307,No_SV_ID
248,三间房地区_110105034000,116.55303,39.913344,No_SV_ID
249,三间房地区_110105034000,116.553613,39.913367,No_SV_ID
251,三间房地区_110105034000,116.551504,39.912599,No_SV_ID
256,三间房地区_110105034000,116.552009,39.902244,No_SV_ID
260,三间房地区_110105034000,116.553749,39.902758,0
265,三间房地区_110105034000,116.552086,39.911463,No_SV_ID
266,三间房地区_110105034000,116.55214,39.911014,No_SV_ID
267,三间房地区_110105034000,116.552195,39.910566,No_SV_ID
268,三间房地区_110105034000,116.55225,39.910118,No_SV_ID
269,三间房地区_110105034000,116.552329,39.909673,No_SV_ID
270,三间房地区_110105034000,116.552605,39.909279,No_SV_ID
271,三间房地区_110105034000,116.552967,39.908925,No_SV_ID
293,三间房地区_110105034000,116.556706,39.919647,No_SV_ID
294,三间房地区_110105034000,116.556169,39.919824,No_SV_ID
296,三间房地区_110105034000,116.555111,39.920207,No_SV_ID
303,三间房地区_110105034000,116.553133,39.920407,No_SV_ID
312,三间房地区_110105034000,116.553659,39.909051,No_SV_ID
318,三间房地区_110105034000,116.553756,39.911556,No_SV_ID
319,三间房地区_110105034000,116.553857,39.911114,No_SV_ID
320,三间房地区_110105034000,116.553907,39.910665,No_SV_ID
321,三间房地区_110105034000,116.553956,39.910217,No_SV_ID
322,三间房地区_110105034000,116.553975,39.909768,No_SV_ID
326,三间房地区_110105034000,116.553755,39.906786,No_SV_ID
334,三间房地区_110105034000,116.553795,39.909229,No_SV_ID
335,三间房地区_110105034000,116.554378,39.909263,No_SV_ID
336,三间房地区_110105034000,116.553795,39.909229,No_SV_ID
359,三间房地区_110105034000,116.554193,39.909342,No_SV_ID
360,三间房地区_110105034000,116.553862,39.909323,No_SV_ID
362,三间房地区_110105034000,116.554185,39.909432,No_SV_ID
411,三间房地区_110105034000,116.556538,39.91389,No_SV_ID
425,三间房地区_110105034000,116.557666,39.911403,No_SV_ID
426,三间房地区_110105034000,116.557083,39.911364,No_SV_ID
525,三间房地区_110105034000,116.558239,39.914076,No_SV_ID
530,三间房地区_110105034000,116.558426,39.90359,No_SV_ID
541,三间房地区_110105034000,116.5588,39.901244,No_SV_ID
542,三间房地区_110105034000,116.558733,39.901691,No_SV_ID
543,三间房地区_110105034000,116.558667,39.902138,No_SV_ID
561,三间房地区_110105034000,116.56151,39.901381,No_SV_ID
646,三间房地区_110105034000,116.57626,39.912311,No_SV_ID
647,三间房地区_110105034000,116.576269,39.911861,No_SV_ID
648,三间房地区_110105034000,116.576275,39.911411,No_SV_ID
668,三间房地区_110105034000,116.579791,39.905596,No_SV_ID
669,三间房地区_110105034000,116.579791,39.905145,No_SV_ID
670,三间房地区_110105034000,116.579792,39.904695,No_SV_ID
671,三间房地区_110105034000,116.579792,39.904244,No_SV_ID
672,三间房地区_110105034000,116.579792,39.903794,No_SV_ID
673,三间房地区_110105034000,116.579785,39.903348,No_SV_ID
674,三间房地区_110105034000,116.579214,39.903248,No_SV_ID
675,三间房地区_110105034000,116.57864,39.903171,No_SV_ID
676,三间房地区_110105034000,116.578056,39.903156,No_SV_ID
677,三间房地区_110105034000,116.577471,39.903142,No_SV_ID
678,三间房地区_110105034000,116.576886,39.903127,No_SV_ID
679,三间房地区_110105034000,116.576302,39.903117,No_SV_ID
684,三间房地区_110105034000,116.574065,39.902589,No_SV_ID
715,三间房地区_110105034000,116.57098,39.890977,No_SV_ID
716,三间房地区_110105034000,116.571018,39.890527,No_SV_ID
717,三间房地区_110105034000,116.570539,39.890437,No_SV_ID
718,三间房地区_110105034000,116.569955,39.890411,No_SV_ID
721,三间房地区_110105034000,116.569096,39.889717,No_SV_ID
722,三间房地区_110105034000,116.569141,39.889268,No_SV_ID
723,三间房地区_110105034000,116.569141,39.888842,No_SV_ID
724,三间房地区_110105034000,116.568743,39.888683,No_SV_ID
744,三间房地区_110105034000,116.560441,39.889266,No_SV_ID
747,三间房地区_110105034000,116.559253,39.889734,No_SV_ID
748,三间房地区_110105034000,116.558669,39.889727,No_SV_ID
749,三间房地区_110105034000,116.558309,39.889961,No_SV_ID
750,三间房地区_110105034000,116.558085,39.890342,No_SV_ID
751,三间房地区_110105034000,116.557501,39.890353,No_SV_ID
752,三间房地区_110105034000,116.556916,39.890364,No_SV_ID
753,三间房地区_110105034000,116.556452,39.890472,No_SV_ID
754,三间房地区_110105034000,116.556333,39.89085,No_SV_ID
755,三间房地区_110105034000,116.55575,39.890819,No_SV_ID
756,三间房地区_110105034000,116.555398,39.890996,No_SV_ID
757,三间房地区_110105034000,116.555348,39.891445,No_SV_ID
758,三间房地区_110105034000,116.555298,39.891894,No_SV_ID
759,三间房地区_110105034000,116.555248,39.892343,No_SV_ID
760,三间房地区_110105034000,116.555199,39.892792,No_SV_ID
761,三间房地区_110105034000,116.555152,39.893239,No_SV_ID
768,三间房地区_110105034000,116.55551,39.895936,No_SV_ID
769,三间房地区_110105034000,116.555462,39.896385,No_SV_ID
775,三间房地区_110105034000,116.553554,39.897705,No_SV_ID
776,三间房地区_110105034000,116.553477,39.898151,No_SV_ID
777,三间房地区_110105034000,116.553401,39.898598,No_SV_ID
779,三间房地区_110105034000,116.553915,39.899142,No_SV_ID
780,三间房地区_110105034000,116.554482,39.899251,No_SV_ID
782,三间房地区_110105034000,116.554392,39.899434,No_SV_ID
783,三间房地区_110105034000,116.553815,39.899509,No_SV_ID
785,三间房地区_110105034000,116.552664,39.89966,No_SV_ID
793,三间房地区_110105034000,116.550623,39.901838,No_SV_ID
794,三间房地区_110105034000,116.550548,39.902284,No_SV_ID
798,三间房地区_110105034000,116.550828,39.9037,No_SV_ID
799,三间房地区_110105034000,116.551247,39.903964,No_SV_ID
800,三间房地区_110105034000,116.551597,39.904228,No_SV_ID
818,三间房地区_110105034000,116.546987,39.906986,No_SV_ID
828,三间房地区_110105034000,116.544195,39.90915,No_SV_ID
829,三间房地区_110105034000,116.543612,39.909123,No_SV_ID
830,三间房地区_110105034000,116.543158,39.909212,No_SV_ID
837,三间房地区_110105034000,116.542576,39.912014,No_SV_ID
844,三间房地区_110105034000,116.542164,39.913694,No_SV_ID
845,三间房地区_110105034000,116.54215,39.914144,No_SV_ID
851,三间房地区_110105034000,116.540347,39.915515,No_SV_ID
852,三间房地区_110105034000,116.540358,39.915965,No_SV_ID
853,三间房地区_110105034000,116.539898,39.916069,No_SV_ID
854,三间房地区_110105034000,116.539332,39.916099,No_SV_ID
859,三间房地区_110105034000,116.539132,39.917134,No_SV_ID
860,三间房地区_110105034000,116.539717,39.917124,No_SV_ID
861,三间房地区_110105034000,116.540301,39.917108,No_SV_ID
862,三间房地区_110105034000,116.540886,39.91709,No_SV_ID
863,三间房地区_110105034000,116.54147,39.917075,No_SV_ID
864,三间房地区_110105034000,116.54201,39.916953,No_SV_ID
865,三间房地区_110105034000,116.542232,39.917242,No_SV_ID
866,三间房地区_110105034000,116.542815,39.917264,No_SV_ID
867,三间房地区_110105034000,116.543005,39.917573,No_SV_ID
868,三间房地区_110105034000,116.54296,39.917976,No_SV_ID
869,三间房地区_110105034000,116.543071,39.918338,No_SV_ID
870,三间房地区_110105034000,116.543399,39.91854,No_SV_ID
871,三间房地区_110105034000,116.543984,39.918557,No_SV_ID
872,三间房地区_110105034000,116.544109,39.918918,No_SV_ID
873,三间房地区_110105034000,116.544116,39.919369,No_SV_ID
874,三间房地区_110105034000,116.544123,39.919819,No_SV_ID
875,三间房地区_110105034000,116.544523,39.919953,No_SV_ID
878,三间房地区_110105034000,116.544874,39.921048,No_SV_ID
894,三间房地区_110105034000,116.541828,39.925205,No_SV_ID
895,三间房地区_110105034000,116.542413,39.925216,No_SV_ID
896,三间房地区_110105034000,116.542998,39.925227,No_SV_ID
897,三间房地区_110105034000,116.543579,39.925234,No_SV_ID
900,三间房地区_110105034000,116.545323,39.925339,No_SV_ID
901,三间房地区_110105034000,116.545907,39.925367,No_SV_ID
902,三间房地区_110105034000,116.546491,39.925396,No_SV_ID
919,三间房地区_110105034000,116.552227,39.929151,No_SV_ID
929,三间房地区_110105034000,116.555986,39.929306,No_SV_ID
933,三间房地区_110105034000,116.556063,39.927506,No_SV_ID
934,三间房地区_110105034000,116.556075,39.927055,No_SV_ID
935,三间房地区_110105034000,116.556079,39.926605,No_SV_ID
936,三间房地区_110105034000,116.556086,39.926154,No_SV_ID
939,三间房地区_110105034000,116.556213,39.924875,No_SV_ID
940,三间房地区_110105034000,116.556333,39.924511,No_SV_ID
941,三间房地区_110105034000,116.556755,39.924345,No_SV_ID
942,三间房地区_110105034000,116.557084,39.924085,No_SV_ID
954,三间房地区_110105034000,116.559522,39.920592,No_SV_ID
955,三间房地区_110105034000,116.559545,39.920142,No_SV_ID
991,三间房地区_110105034000,116.561083,39.890148,No_SV_ID
992,三间房地区_110105034000,116.561666,39.890164,No_SV_ID
993,三间房地区_110105034000,116.56225,39.890181,No_SV_ID
994,三间房地区_110105034000,116.562834,39.890197,No_SV_ID
995,三间房地区_110105034000,116.563418,39.890214,No_SV_ID
996,三间房地区_110105034000,116.564002,39.890225,No_SV_ID
1005,三间房地区_110105034000,116.561677,39.901672,No_SV_ID
1006,三间房地区_110105034000,116.561098,39.901733,No_SV_ID
1007,三间房地区_110105034000,116.560753,39.901536,No_SV_ID
1008,三间房地区_110105034000,116.561328,39.901618,No_SV_ID
1011,三间房地区_110105034000,116.561419,39.902723,No_SV_ID
1015,三间房地区_110105034000,116.561198,39.894744,No_SV_ID
1037,三间房地区_110105034000,116.561677,39.901672,No_SV_ID
1038,三间房地区_110105034000,116.561772,39.901676,No_SV_ID
1039,三间房地区_110105034000,116.561931,39.902109,No_SV_ID
1043,三间房地区_110105034000,116.56207,39.901407,No_SV_ID
1056,三间房地区_110105034000,116.562027,39.903967,No_SV_ID
1057,三间房地区_110105034000,116.561995,39.904416,No_SV_ID
1070,三间房地区_110105034000,116.562706,39.919914,No_SV_ID
1071,三间房地区_110105034000,116.562758,39.920363,No_SV_ID
1072,三间房地区_110105034000,116.56281,39.920812,No_SV_ID
1077,三间房地区_110105034000,116.565227,39.920808,No_SV_ID
1078,三间房地区_110105034000,116.565809,39.920854,No_SV_ID
1079,三间房地区_110105034000,116.566244,39.920954,No_SV_ID
1083,三间房地区_110105034000,116.568581,39.920868,No_SV_ID
1094,三间房地区_110105034000,116.572579,39.922432,No_SV_ID
1095,三间房地区_110105034000,116.573125,39.922342,No_SV_ID
1096,三间房地区_110105034000,116.57367,39.922493,No_SV_ID
1126,三间房地区_110105034000,116.563409,39.898632,No_SV_ID
1218,三间房地区_110105034000,116.564251,39.890235,No_SV_ID
1219,三间房地区_110105034000,116.564636,39.890574,No_SV_ID
1220,三间房地区_110105034000,116.565024,39.89091,No_SV_ID
1221,三间房地区_110105034000,116.564251,39.890235,No_SV_ID
1222,三间房地区_110105034000,116.564274,39.889785,No_SV_ID
1223,三间房地区_110105034000,116.564303,39.889336,No_SV_ID
1241,三间房地区_110105034000,116.564394,39.91097,No_SV_ID
1242,三间房地区_110105034000,116.56547,39.909456,No_SV_ID
1243,三间房地区_110105034000,116.565028,39.909752,No_SV_ID
1244,三间房地区_110105034000,116.564638,39.910085,No_SV_ID
1245,三间房地区_110105034000,116.564403,39.910495,No_SV_ID
1246,三间房地区_110105034000,116.564384,39.91094,No_SV_ID
1259,三间房地区_110105034000,116.565298,39.911348,No_SV_ID
1260,三间房地区_110105034000,116.564753,39.911187,No_SV_ID
1275,三间房地区_110105034000,116.565226,39.891328,No_SV_ID
1276,三间房地区_110105034000,116.565229,39.891086,No_SV_ID
1277,三间房地区_110105034000,116.565646,39.890771,No_SV_ID
1278,三间房地区_110105034000,116.566064,39.890455,No_SV_ID
1279,三间房地区_110105034000,116.566192,39.911923,No_SV_ID
1280,三间房地区_110105034000,116.565751,39.911627,No_SV_ID
1294,三间房地区_110105034000,116.565818,39.909714,No_SV_ID
1296,三间房地区_110105034000,116.565472,39.909433,No_SV_ID
1300,三间房地区_110105034000,116.566252,39.910018,No_SV_ID
1301,三间房地区_110105034000,116.566585,39.909602,No_SV_ID
1302,三间房地区_110105034000,116.566011,39.909686,No_SV_ID
1317,三间房地区_110105034000,116.566192,39.911923,No_SV_ID
1318,三间房地区_110105034000,116.565891,39.912308,No_SV_ID
1319,三间房地区_110105034000,116.565702,39.912734,No_SV_ID
1320,三间房地区_110105034000,116.565656,39.913181,No_SV_ID
1321,三间房地区_110105034000,116.565756,39.913624,No_SV_ID
1322,三间房地区_110105034000,116.566233,39.911911,No_SV_ID
1323,三间房地区_110105034000,116.566233,39.911911,No_SV_ID
1324,三间房地区_110105034000,116.566817,39.911932,No_SV_ID
1325,三间房地区_110105034000,116.566233,39.911911,No_SV_ID
1326,三间房地区_110105034000,116.566283,39.911462,No_SV_ID
1327,三间房地区_110105034000,116.566338,39.911014,No_SV_ID
1328,三间房地区_110105034000,116.566364,39.910565,No_SV_ID
1329,三间房地区_110105034000,116.566276,39.91012,No_SV_ID
1330,三间房地区_110105034000,116.566252,39.910018,No_SV_ID
1331,三间房地区_110105034000,116.566836,39.910045,No_SV_ID
1332,三间房地区_110105034000,116.567417,39.910094,No_SV_ID
1333,三间房地区_110105034000,116.567967,39.910235,No_SV_ID
1339,三间房地区_110105034000,116.566799,39.905113,No_SV_ID
1342,三间房地区_110105034000,116.566819,39.904112,No_SV_ID
1343,三间房地区_110105034000,116.566829,39.904562,No_SV_ID
1347,三间房地区_110105034000,116.566669,39.888929,90
1367,三间房地区_110105034000,116.566833,39.91339,No_SV_ID
1375,三间房地区_110105034000,116.566926,39.912944,No_SV_ID
1376,三间房地区_110105034000,116.566961,39.912494,No_SV_ID
1377,三间房地区_110105034000,116.566996,39.912045,No_SV_ID
1379,三间房地区_110105034000,116.566955,39.91314,No_SV_ID
1380,三间房地区_110105034000,116.567005,39.911939,No_SV_ID
1389,三间房地区_110105034000,116.567047,39.912899,No_SV_ID
1390,三间房地区_110105034000,116.567085,39.91245,No_SV_ID
1391,三间房地区_110105034000,116.567123,39.912,No_SV_ID
1392,三间房地区_110105034000,116.567127,39.911945,No_SV_ID
1399,三间房地区_110105034000,116.567241,39.91195,No_SV_ID
1400,三间房地区_110105034000,116.567204,39.9124,No_SV_ID
1401,三间房地区_110105034000,116.567168,39.91285,No_SV_ID
1402,三间房地区_110105034000,116.567241,39.91195,No_SV_ID
1403,三间房地区_110105034000,116.567358,39.911953,No_SV_ID
1404,三间房地区_110105034000,116.567321,39.912403,No_SV_ID
1405,三间房地区_110105034000,116.567285,39.912852,No_SV_ID
1410,三间房地区_110105034000,116.568276,39.91188,No_SV_ID
1411,三间房地区_110105034000,116.567696,39.91194,No_SV_ID
1427,三间房地区_110105034000,116.568276,39.91188,No_SV_ID
1428,三间房地区_110105034000,116.568137,39.911442,No_SV_ID
1429,三间房地区_110105034000,116.568009,39.911003,No_SV_ID
1430,三间房地区_110105034000,116.56796,39.910557,No_SV_ID
1431,三间房地区_110105034000,116.568002,39.910252,No_SV_ID
1432,三间房地区_110105034000,116.568575,39.910183,No_SV_ID
1433,三间房地区_110105034000,116.569139,39.910296,No_SV_ID
1434,三间房地区_110105034000,116.569697,39.910432,No_SV_ID
1438,三间房地区_110105034000,116.568276,39.91188,No_SV_ID
1439,三间房地区_110105034000,116.56884,39.911999,No_SV_ID
1451,三间房地区_110105034000,116.569454,39.912895,No_SV_ID
1463,三间房地区_110105034000,116.569454,39.912895,No_SV_ID
1464,三间房地区_110105034000,116.56936,39.91245,No_SV_ID
1465,三间房地区_110105034000,116.569239,39.912083,No_SV_ID
1466,三间房地区_110105034000,116.56956,39.911707,No_SV_ID
1471,三间房地区_110105034000,116.569454,39.912895,No_SV_ID
1481,三间房地区_110105034000,116.569665,39.911549,No_SV_ID
1482,三间房地区_110105034000,116.569845,39.91112,No_SV_ID
1483,三间房地区_110105034000,116.569665,39.911549,No_SV_ID
1493,三间房地区_110105034000,116.569936,39.910882,No_SV_ID
1495,三间房地区_110105034000,116.569966,39.910616,No_SV_ID
1502,三间房地区_110105034000,116.569966,39.910616,No_SV_ID
1503,三间房地区_110105034000,116.569947,39.910493,No_SV_ID
1505,三间房地区_110105034000,116.569966,39.910616,No_SV_ID
1619,三间房地区_110105034000,116.572929,39.91,No_SV_ID
1668,三间房地区_110105034000,116.576207,39.911369,No_SV_ID
1669,三间房地区_110105034000,116.576209,39.911819,No_SV_ID
1670,三间房地区_110105034000,116.576211,39.912269,No_SV_ID
1676,三间房地区_110105034000,116.577665,39.906141,No_SV_ID
1678,三间房地区_110105034000,116.577435,39.903322,No_SV_ID
1679,三间房地区_110105034000,116.57743,39.903772,No_SV_ID
